"prot"	"species"	"np_A"	"np_C"	"np_D"	"pd_A"	"pd_B"	"pd_C"	"pd_D"	"tp_pd_A"	"tp_pd_B"	"tp_pd_C"	"tp_pd_D"
"OYE2_YEAST"	"Yeast"	1.11331545352753	2.28980559029219	1.79766385058708	0.118155440573483	0.266600152849641	-0.802426139057813	0.167665529082048	NA	NA	NA	NA
"TIM23_HUMAN"	"Human"	0.710502025987509	0.127531553981824	0.889202027132396	NA	-1.02082164004805	0.43833054383988	-0.203948255251685	2.29170144158134	0.985505648656974	-6.5523293591579	0.76757220400663
"EF1B_HUMAN"	"Human"	0.0698387243445957	0.0859038549525586	0.169512536226685	NA	NA	NA	NA	NA	NA	NA	NA
"GAR1_HUMAN"	"Human"	1.43174731210757	2.27189952244636	2.34267055029263	0.625819592920499	0.199996414515194	0.668708236489765	0.158279972834498	NA	-1.27083929884533	0.0153325733863027	-0.185734279720467
"CAVN1_HUMAN"	"Human"	-0.325076307092019	1.69303253348485	0.220908801554493	0.0316976113513066	0.829136666409723	0.694722099417378	0.248133895755862	NA	NA	1.23312204658202	1.50451002437152
"PFD5_HUMAN"	"Human"	0.015515349253573	-0.441321814182864	-0.149473877067113	NA	NA	NA	NA	NA	NA	NA	NA
"SEP11_HUMAN"	"Human"	-0.739660939474372	-0.665396112483901	NA	0.0762318936427032	0.105485893363929	-0.0697211330745643	0.105067333948299	-0.154799433561124	NA	-1.15190583796399	-0.0846130983797886
"SDHB_HUMAN"	"Human"	1.055617310863	1.20552473817691	0.147241117374391	-0.259550630650346	-0.304983944099232	-0.169834722908401	-0.00187177420128581	-0.186648642937386	0.0485861353029708	-0.00528865550547841	-0.336625042190683
"FAF1_HUMAN"	"Human"	0.218902300526037	NA	-0.539331368834692	0.128518572774885	0.0166536770834399	0.60163425131521	-0.346656321424708	0.414863050730944	0.128300607517207	0.0446803214970373	0.541705072691087
"EIF3L_HUMAN"	"Human"	0.420110088497306	0.386266090380153	NA	0.158087218080893	0.21669579204616	-0.205331297551395	-0.0614703790170627	-0.517685830764016	0.0613414259137897	-0.132812193052842	-0.0665596867188699
"RBM39_HUMAN"	"Human"	-0.493299972063154	-1.5092936163075	-0.0330806124122646	0.00800210089787867	0.290634830089923	-0.234777653258498	0.329223136896141	-0.324571417065341	-0.123323730459803	-0.269438073048559	-0.333916458200466
"TCOF_HUMAN"	"Human"	-2.33428771231541	-1.19920962295414	-1.11686241637548	-0.323839084525458	0.141016871564704	1.36272641420167	0.658936918326018	NA	NA	NA	NA
"TBB5_HUMAN"	"Human"	0.0429162937171914	0.320912377244819	-0.224434900759308	-0.0573674096256906	-0.117563208685355	-0.302078947076496	-0.303480525592744	0.0912224303062	0.228644544419047	0.171449924561826	0.311264872339515
"KCY_HUMAN"	"Human"	0.71142540494202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PPIA_HUMAN"	"Human"	2.51335487970787	2.67635334850309	3.44270366293349	-0.853044904957806	0.998739144105199	-1.66271238665232	-0.416980120407238	-0.359400117623327	-0.234916976198035	-0.553713458682466	-0.23958811836162
"ADH1_YEAST"	"Yeast"	-0.599123110727506	1.55474685870606	1.00144688753238	-1.50828261134658	0.0846703865008688	0.282764259440132	0.479763866823056	-1.30071814279818	-0.13264649225764	0.76085860205929	1.10280177681361
"CHIP_HUMAN"	"Human"	1.02299090328219	NA	-0.379459919844692	-0.0389266775392245	0.242712947085885	-1.16329227373431	0.0836531986868151	-0.0839747241933096	-0.681881580239765	-0.194292107353273	-0.202781966563274
"NOP58_HUMAN"	"Human"	-1.15242701254732	-0.516754580001315	NA	0.542272271100223	-0.690884627922982	-0.163605763683783	0.134581847612261	NA	NA	0.799339388349897	NA
"VAPA_HUMAN"	"Human"	0.0496073784523668	0.266995846255983	-0.280839109424667	NA	NA	NA	NA	NA	NA	NA	NA
"RS15_HUMAN"	"Human"	0.0852941854254903	-0.338590792931212	-0.106029183455655	NA	NA	NA	NA	NA	NA	NA	NA
"TTL12_HUMAN"	"Human"	1.06340049099402	0.401492889396617	-0.011233833162403	0.469301067023643	0.308001045955613	0.197730710191789	0.0396841530694043	-0.147335148139216	-0.268080322694845	-0.00397173159190331	-0.429061141554197
"BLMH_HUMAN"	"Human"	0.476009255312871	0.542260395106825	1.20521114361651	NA	0.147864744931835	0.846016258313292	-0.153929219639215	-0.616356960774082	0.854750909307006	0.0477685913584597	NA
"HNRPQ_HUMAN"	"Human"	0.94056384405374	1.39083750522218	0.649944319255445	-0.33039440619579	0.0429886937153217	-0.608474130861172	-0.636878240190446	-0.0903531980177086	-0.349179525650377	-0.327322723573545	-0.223106691913515
"ARP5L_HUMAN"	"Human"	0.686585631967557	0.233786106597945	-0.452059743990732	1.46398193232168	0.711405304236558	0.669852981513198	0.269198800157301	0.566514812198465	0.88666918284936	1.22647148907051	0.184400037737722
"STAT1_HUMAN"	"Human"	-0.837557747464668	-0.259019449958338	0.0196989473515579	-2.44038837591706	-0.439318495286979	0.0181704806243887	0.0279578218309204	NA	NA	NA	NA
"VATG1_HUMAN"	"Human"	NA	-0.330911879594318	-0.07596955352552	-0.137295380954771	0.743743846049141	0.512207883190474	-0.402461646319554	NA	NA	NA	NA
"TCPA_HUMAN"	"Human"	0.298457817969393	0.125625552041967	0.72348674473891	-0.83720894498163	-0.186584594659411	-0.226885734399954	-0.233845504104464	0.211064715050039	0.885091969887945	0.499929576872661	-0.353223672039522
"SRRM2_HUMAN"	"Human"	0.596915570690293	0.272270924174827	0.236298526300146	0.0448134546749238	-0.224613765483062	0.151970347121818	-0.0637258045533727	-0.204759224140874	-0.583717455291971	-0.0383856667801643	0.121964804095022
"AIP_HUMAN"	"Human"	0.461030430567639	-0.109951025200834	-0.161814529009465	NA	NA	NA	NA	NA	NA	NA	NA
"PSA2_HUMAN"	"Human"	-0.211344070907329	0.0533719653292739	1.3042431667534	0.368026740709111	0.0792851806903808	-0.00871967158925468	0.0341948230961182	-0.175196925742016	-0.143005678297645	-0.352259239996401	0.0860083415475882
"1433F_HUMAN"	"Human"	-0.271249800561009	1.29422796218054	-0.622774739040906	NA	NA	NA	NA	NA	NA	NA	NA
"IF2G_HUMAN"	"Human"	-1.18432807336645	-1.20474537952561	-1.48189889749182	0.269048674826835	2.03619828903014	1.19313836760209	-0.234723997573276	NA	0.699121197099349	0.760975450160807	-1.61656539480276
"KPYK1_YEAST"	"Yeast"	1.52939946819383	3.01031359918038	2.99822014762401	-0.870153142331808	0.0441716975343359	0.360903060107757	0.644211189694393	-1.14574707942231	-0.593414680886546	-0.306321252268554	0.155921645471907
"PICAL_HUMAN"	"Human"	0.952720179747066	1.83248553724595	0.257250329339548	0.0164623394130496	-0.579968669350067	0.468963465742996	-0.0178586896279546	-0.0507537671023803	-0.583744143230323	0.227748610921435	-0.476482431602414
"P5CS_HUMAN"	"Human"	-2.11792742444412	-1.99388137416166	-2.75527535916986	0.204140450443593	0.0721825456708076	-0.959395209021721	-0.898026605789979	-0.344927118218707	0.0787055452401854	-0.152447620712128	-0.1701676015491
"ATP6_HUMAN"	"Human"	-0.266514416089812	NA	-0.701788051682286	NA	NA	NA	NA	NA	NA	NA	NA
"F162A_HUMAN"	"Human"	-0.32490289496609	-0.749694070532545	-0.197862091845067	NA	NA	NA	NA	NA	NA	NA	NA
"IFT25_HUMAN"	"Human"	NA	-0.756179938711319	NA	NA	NA	NA	NA	NA	NA	NA	NA
"RS13_YEAST"	"Yeast"	-0.909039779910752	-1.71320063262061	-1.33081893067291	-0.796878775012269	-0.424415053098463	0.0364234939316518	0.666800829403518	-0.329203690784848	-1.5882533149584	0.834624876030522	0.594350785676962
"PMG1_YEAST"	"Yeast"	-0.636189082467823	0.44841001976102	1.52749470215112	-1.12895709461839	-0.590527809149969	-0.132283735479913	-0.158792534008611	-1.15557207067252	-0.398899265606293	-0.0191992361393604	0.731523347630106
"ELAV1_HUMAN"	"Human"	0.369148837295967	0.250900757015957	-0.705321088929726	-0.401878238153152	-0.225195958430404	-0.12785094137415	0.347261787808041	-0.000659463936071761	-0.102539442863207	-0.17288386413513	0.357053431015058
"ATPD_HUMAN"	"Human"	4.67970944451592	4.79835372257288	4.14749493380646	0.288673861812237	-0.421249771529228	-0.292683560703306	-0.339606246445538	-0.328203965095596	0.117580987932327	-0.406228339979563	-0.721753218941637
"LGUL_HUMAN"	"Human"	1.21910740318134	0.761865383170163	1.87267903469136	-0.0238123046843121	0.0984600197200593	-0.0406894892142761	0.0994482828572782	0.111390054679354	-0.282715373133445	0.224962935487913	0.126553063453061
"ODO2_HUMAN"	"Human"	1.5981194079895	1.02083224243795	0.170334826300402	-0.29039200236451	0.610905153524628	1.03689278426928	0.125673696348984	0.29014642271504	0.513883495577638	0.00701108151890384	0.351028972651918
"VATA_HUMAN"	"Human"	NA	1.01912039877308	NA	0.389584548444152	-0.742930665214806	-0.335905380744416	0.0907539447965365	1.39912626276955	0.534642768011035	-0.166192889399919	0.741052655988609
"NDUS7_HUMAN"	"Human"	0.44241467464775	NA	NA	-0.0362718939898841	0.14842372544751	-0.0754431171337406	-0.197205428443379	NA	NA	0.124066922901054	0.183937381209996
"DLRB1_HUMAN"	"Human"	0.266447710193958	NA	-0.247277555840669	NA	NA	NA	NA	NA	NA	NA	NA
"PABP2_HUMAN"	"Human"	0.607276897883018	0.569535490229117	1.49004090980387	-0.425148707271179	-0.436409833802561	-1.24269069132979	-0.630832754978276	0.12733325053589	-0.363668513499825	0.0153295549596991	0.527716490476189
"GBB1_HUMAN"	"Human"	-0.806400333728059	-1.49455894076207	-1.2919477128689	0.145078267554845	0.895564578328297	NA	0.687951252341324	NA	NA	NA	NA
"RS10_HUMAN"	"Human"	3.72461997118086	3.51400334262435	2.99040024054591	0.0454538278563739	0.122832816401197	-0.0104748012149534	0.118042435153263	-0.954492597728345	-0.919429342132723	-1.13592525275061	-2.03777194911468
"BASI_HUMAN"	"Human"	0.220894607407634	0.156617834534932	0.176039296023664	-0.153011819761924	0.0146213445042897	-0.138679335892219	-0.357744464202016	-0.311035820722494	-0.243794365258496	-0.0557706551488486	-0.111788372877355
"RL16B_YEAST"	"Yeast"	-0.0712708501774916	0.720959240323567	0.959337508000002	-1.70298861696137	-2.06046091330403	-0.0557203236922799	0.136920516233818	-0.344231747216875	NA	NA	0.614202847983632
"OCAD1_HUMAN"	"Human"	0.469221729873182	-0.213184531935707	-0.253986338484044	-0.261078953626628	-0.973217630046102	0.209168870088077	0.878135121507838	-1.16920515883224	-0.962343357238271	0.422219281455447	0.119392808477942
"RL9_HUMAN"	"Human"	0.696158569678202	-0.740425292604745	-0.389832508060775	-1.83639120732769	-1.29978860551067	-0.995281992575298	-1.24008164160535	0.622866887329222	0.851965870553535	0.43955633589039	0.0440084007866282
"HMCS1_HUMAN"	"Human"	0.135175025328038	-0.992266220523512	NA	NA	0.353017276246988	NA	NA	NA	0.495698809254755	NA	NA
"EIF3M_HUMAN"	"Human"	-0.683348194158892	-0.893129779489984	-1.06624975103865	NA	NA	NA	NA	NA	NA	NA	NA
"EF1D_HUMAN"	"Human"	1.07938094149694	0.430772592998042	1.67562356649534	-0.0374545581530367	0.198049660409074	-0.186066220497514	-0.142964903844362	-0.646968581927533	-0.0716735059660884	0.426821391204991	-0.108860235058069
"TBB2A_HUMAN"	"Human"	0.181115898889991	-0.179963661245321	0.502328776832252	NA	NA	NA	NA	NA	NA	NA	NA
"AN32A_HUMAN"	"Human"	0.256185766067593	0.0869015538915225	-0.30333180874697	0.148149456796477	-0.00532200153527657	0.190295312541525	0.360434458780602	-0.190719622616425	-0.273353601178263	-0.189994375259304	-0.177229768796947
"RS13_HUMAN"	"Human"	-0.110840142457308	-1.00188801706263	-0.0423626864131783	0.0418461389668207	-0.0319624845756411	0.0467255615397629	0.125638259450777	-0.102220157978219	-0.217133967289286	0.161432375340014	0.110683791198782
"RS17A_YEAST;RS17B_YEAST"	"Yeast"	-1.78491588315942	-0.866989121611655	-0.212523385484676	NA	NA	0.639000848317004	-2.14434286722654	NA	NA	NA	NA
"UBE2N_HUMAN"	"Human"	-0.448920917247093	0.0157162546221473	0.0648785512560985	-0.736734354671135	0.0935857471094645	-0.650339675419537	-0.0453781446946753	NA	NA	NA	0.216242158888597
"DRG1_HUMAN"	"Human"	0.306489308421542	-0.687588662864865	-0.0315978888106458	-0.42257954222107	-0.136668549403848	-0.174750254803864	-0.422093011992311	0.289226330020102	0.167838094229356	0.262064718302969	0.406668821976801
"LC7L2_HUMAN"	"Human"	0.634962080531226	-0.590694568717586	0.762707093747286	-0.302433682308646	-1.12144041209411	-0.620051831144847	-1.13004899834694	0.500915842536917	0.228888817747663	0.157006508220767	-0.0440134575292558
"SON_HUMAN"	"Human"	-0.312593257670606	-1.58438062816071	-0.607930563099562	-0.389015789067165	0.0851584722987094	0.554382769824005	0.158835110851646	-1.35127085647955	0.253934351893585	0.110765625451333	0.0959163894738712
"CMBL_HUMAN"	"Human"	-1.53453209101631	-1.91870264186949	-2.5624863636372	0.444974024276315	0.167682629132586	0.0862544016774679	-0.0751178536739554	0.0546150769255936	0.0514744877521523	-0.107618562035599	-0.39805810036271
"RAB15_HUMAN"	"Human"	0.29063732283088	0.190948050625027	-0.684965316891115	NA	NA	NA	NA	NA	NA	NA	NA
"RL7_HUMAN"	"Human"	-0.121661298903556	0.0954439562456804	-1.14115703219206	0.188150204809559	-0.0695449160679313	-0.184529450496611	0.0645095398752322	-0.0454577739770715	-0.157866175532642	0.110092346889663	-0.514602085441093
"GET3_HUMAN"	"Human"	0.270485595384392	-0.522129736675442	-0.252595471769348	NA	NA	NA	NA	-1.90938107981153	NA	-0.242619232343747	-1.54305469711924
"FEN1_HUMAN"	"Human"	1.08254972226138	0.899095286437583	0.63064280440172	-0.0608944641945436	0.206961502654544	0.0657346897270032	0.183361786092273	0.37322501659491	0.588344227389656	0.541020334937803	-0.204093913356408
"UFM1_HUMAN"	"Human"	0.527262172886315	1.19835447740686	-0.0949047841598827	0.383754956792849	NA	-0.836445116532413	-0.0518083955931439	NA	NA	-0.743400251737932	0.0814695693501158
"RS30_HUMAN"	"Human"	0.0251201080795847	-0.18082260314665	0.329273767151893	NA	NA	NA	NA	NA	NA	NA	NA
"PSB5_HUMAN"	"Human"	NA	0.5747011109622	NA	-0.0824063036561777	-0.205098035953938	-1.70690943291779	-0.629579107266325	-0.213490050843743	-0.44051147722129	0.0355986763219122	-1.01078313050305
"THOC3_HUMAN"	"Human"	0.24196699364781	0.834540987943602	-0.194735270070053	NA	NA	NA	NA	NA	NA	NA	NA
"CAPZB_HUMAN"	"Human"	0.371702228961169	-1.07758014190672	0.227671584554956	0.323116833656754	0.149161219481479	0.633549129557556	0.277595115174191	0.123773961665838	-0.377146607620719	-0.333846902861144	-0.585009721832169
"RL30_HUMAN"	"Human"	-1.14623270078905	-1.24791971804684	-1.17251615683986	0.477399853350433	0.510300867094606	0.414788138456953	0.23239048938535	-0.194298202623904	-0.562424617769768	-0.337432342744147	-0.407460854556328
"ARP2_HUMAN"	"Human"	2.11626936455146	NA	1.64372232420266	0.0324685605523119	-0.133209491440663	-0.336352279037282	-0.395342251749182	NA	-0.521413510973598	1.3100735834178	-0.241299569078802
"SERB1_HUMAN"	"Human"	0.453555596324348	-0.277613774127358	0.398965290379933	NA	NA	NA	NA	NA	NA	NA	NA
"PARK7_HUMAN"	"Human"	-0.0651987154167273	-0.168672684495077	0.688275489487836	0.304179467489435	0.159344117081966	0.156831962545909	0.493050991370523	0.136397043679592	0.0325206687940457	-0.0498104960303423	-0.129097934867762
"SRSF9_HUMAN"	"Human"	0.864777563986487	0.107179154102803	0.513717258179289	0.132881334642824	0.119046370586959	0.0245821687041158	-0.0327178102895212	-0.597260376877937	-0.156953229889099	-0.0519302071423018	-0.0916509966173484
"RBP56_HUMAN"	"Human"	0.363811663945136	-0.131009595508823	0.118622430399692	-1.197491113319	NA	-0.506257450931515	-0.756435608166427	NA	NA	NA	NA
"ATPB_HUMAN"	"Human"	-0.835755960232288	-1.26040741552644	-1.35817779148638	-0.350691675567509	-0.796926140110644	-0.373124954313317	-0.246314567812144	0.0784227952537743	-0.18299718291321	-0.293684906938528	-0.248501841807414
"HNRPD_HUMAN"	"Human"	-0.429038855368633	-0.721761728867357	-0.982474735236012	-0.107501164881729	0.0843242708671809	0.197398604988015	-0.384424047685156	-0.387498631801497	-0.721512153790363	-0.249564074307236	-0.180467927616718
"PFD1_HUMAN"	"Human"	0.0834123265185607	0.184135974250726	0.212119679109663	NA	NA	NA	NA	NA	-0.0289240750252269	NA	0.02961435800806
"SODC_HUMAN"	"Human"	0.0284518526694477	-0.136953631055301	0.269329915858819	NA	NA	NA	NA	NA	NA	NA	NA
"NEDD8_HUMAN"	"Human"	0.262549460720539	-0.641122454266483	0.159746884015573	NA	NA	NA	NA	NA	NA	NA	NA
"RUXE_HUMAN"	"Human"	1.4848915451437	1.99152413610435	2.25861069817815	-0.419183795496377	-0.355812624754263	0.0900622385630825	-0.221535080816118	0.737091856011083	0.280844790552808	-0.648222667424588	0.197578973347036
"MCA3_HUMAN"	"Human"	0.352231455667647	1.35136575372449	0.8352253095422	NA	NA	-0.432353320350232	-0.957591662441684	NA	NA	NA	NA
"G3P_HUMAN"	"Human"	3.17735538881494	3.18301007067972	2.62976370970342	-0.207294269998819	-0.163293649192105	-0.114899708804244	-0.0515381835934209	-0.367794531515252	-0.409398198058326	-0.140127277844434	0.125669318573928
"COPZ1_HUMAN"	"Human"	2.92924410399322	1.96262787347413	1.99456094223198	0.957940274508392	NA	0.00406055681217671	2.0600998055357	NA	NA	NA	NA
"SEC13_HUMAN"	"Human"	0.122560043476311	0.0294686393072454	-0.587303511508497	NA	NA	-0.703723238537959	NA	NA	0.140623469171377	-0.0253869982481662	NA
"PP1G_HUMAN"	"Human"	0.942297311563964	0.988019708461496	1.55116359573827	0.402454456237999	-0.521109040456185	0.658362051001412	-0.900381498867288	0.8047347777399	-2.35752032726821	1.48750192729252	0.919864295559187
"ACTS_HUMAN"	"Human"	-1.21040824164991	-0.545729512589779	-1.80646205405673	NA	-1.46961671878433	0.405464852510029	NA	NA	2.95990546309513	-1.4100417644379	NA
"H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1L_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN"	"Human"	0.325315999655823	-0.443177945841797	0.261859126389591	NA	NA	NA	NA	NA	NA	NA	NA
"RS21B_YEAST"	"Yeast"	-0.375966198339719	1.34654547975368	1.58832653775439	-1.03375292963166	-0.287785920540725	0.132269007011722	0.661869486534003	-1.0560774120504	0.127906850240312	0.663049937175058	1.05693439510356
"SPSY_HUMAN"	"Human"	0.0634422723167321	-0.630868723636373	NA	NA	NA	NA	NA	NA	NA	NA	NA
"FKBP2_HUMAN"	"Human"	-0.515271140924762	-0.0604358116834468	-1.13790225171324	NA	-0.749828755964113	-0.516723847279206	-0.675735002837419	NA	NA	0.0354157070074838	0.398231783824882
"CLIC2_HUMAN"	"Human"	-0.198882104106507	-0.623823231967186	-0.47637923175152	NA	NA	-0.0551997678579927	0.0131406341932604	0.685144868382174	NA	0.506256057613214	0.386651798097639
"H4_HUMAN"	"Human"	0.21334780697992	0.238583939314773	0.0691483774260051	-7.103130164212	NA	NA	-1.16718351672556	-1.31318902247886	NA	-0.466541164556693	0.505063600395971
"IPYR2_HUMAN"	"Human"	0.164026739361959	0.017998093676389	-0.244350029441458	NA	NA	NA	NA	NA	NA	NA	NA
"EIF1_HUMAN"	"Human"	-1.33398048471266	NA	NA	NA	NA	NA	NA	-0.0241242845293065	-0.0674865029811867	-0.0361380157801177	0.0169575296274579
"RL26L_HUMAN;RL26_HUMAN"	"Human"	-0.113806498806473	-0.680016721033139	0.182146926639332	0.0477909269467284	0.118893792969417	0.345259179832746	0.126850065049489	-0.138484811292494	-0.248559248264196	-0.717259824733608	-0.262443655411662
"SAFB1_HUMAN"	"Human"	0.031207189615432	0.381665004228697	-0.435209632651793	-1.24064933762401	0.307195035918487	-0.639197719671836	-0.0268809615301024	NA	0.456618137547854	-0.0722618530852907	0.380036247254935
"GSHR_HUMAN"	"Human"	0.911146231649832	0.615724947061343	0.482999780575958	-0.30713371607353	-1.02356252218904	-0.0101642532418428	-0.114832431214422	1.2387072269322	-6.9062993423542	0.0746553911802453	0.233420064271793
"EIF3G_HUMAN"	"Human"	0.00988858761999845	-0.655026556613574	-0.437729023206977	0.396479254990875	0.0927559815044506	0.324223006519354	0.546912064789612	-0.000597211977440934	-0.310799660614648	-0.246201979297544	-0.534242871740237
"TR112_HUMAN"	"Human"	0.552032984865378	NA	-0.515335454927451	NA	NA	NA	NA	NA	NA	NA	NA
"PPIH_HUMAN"	"Human"	0.288856294528376	0.203940045929214	0.641064263834733	-0.638920859936602	-0.573276921876314	-0.749837202441201	-0.0316208730468466	0.984850794454846	1.21064095029924	-0.399900560591846	-0.208636947053189
"JUPI2_HUMAN"	"Human"	0.474079545107669	0.124671433307343	-0.138130140229739	NA	NA	NA	NA	NA	NA	NA	NA
"SF3B6_HUMAN"	"Human"	-0.826772511629137	-0.211764935381947	NA	0.0855543143127587	0.0779250247307497	0.657826355246028	-1.12647393675229	NA	NA	NA	NA
"RS5_HUMAN"	"Human"	-0.562981948597777	-1.51371693823256	-1.46414785590335	NA	NA	NA	NA	NA	NA	NA	NA
